"V1","V2","V3","V4","V5","class"
0.694339,0.05504,0.031161,0.196972,0.136764,0
0.617377,0.05813,0.031442,0.241919,0.083498,0
0.668303,0.066056,0.03706,0.319625,0.076524,0
0.793785,0.056983,0.031289,0.273249,0.047761,0
0.737102,0.056597,0.031438,0.170396,0.099144,0
0.7289,0.0634,0.036542,0.295532,0.164596,0
0.621705,0.045854,0.024984,0.260554,0.184007,0
0.476385,0.047519,0.024236,0.304137,0.050915,0
0.689923,0.053431,0.029622,0.328696,0.06517,0
0.746233,0.047981,0.026568,0.320419,0.203199,0
0.62513,0.073196,0.050374,0.251399,0.125355,0
0.749153,0.069673,0.050055,0.220589,0.158261,0
0.867997,0.065074,0.0482,0.179901,0.061697,0
0.627713,0.061467,0.03014,0.355433,0.172751,0
0.663716,0.059357,0.036297,0.197294,0.09366,0
0.653636,0.05416,0.030022,0.197397,0.142614,0
0.684686,0.071104,0.05068,0.231168,0.106507,0
0.763405,0.042611,0.020519,0.204509,0.1209,0
0.681669,0.063111,0.028446,0.41037,0.128767,0
0.740287,0.050685,0.029754,0.143409,0.11479,0
0.724297,0.063688,0.030065,0.360397,0.136491,0
0.777538,0.067838,0.047349,0.238761,0.116439,0
0.695419,0.040362,0.016089,0.197051,0.118825,0
0.647493,0.058519,0.030003,0.312442,0.102326,0
0.724667,0.069052,0.057828,0.142815,0.129154,0
0.752689,0.07004,0.063281,0.202159,0.07946,0
0.645944,0.080077,0.060842,0.298047,0.137645,0
0.7715,0.065565,0.04229,0.28519,0.160651,0
1,0.060801,0.039133,0.245229,0.025558,0
0.65051,0.071864,0.050586,0.267611,0.13376,0
0.638174,0.040782,0.017076,0.182975,0.146677,0
0.536343,0.064627,0.027232,0.383315,0.07948,0
0.735638,0.048171,0.023498,0.290576,0.172839,0
0.659056,0.097583,0.092102,0.232238,0.198594,0
0.718421,0.064732,0.038302,0.246332,0.149693,0
0.75805,0.055975,0.031176,0.204097,0.0808,0
0.640688,0.074844,0.072694,0.159725,0.185385,0
0.611916,0.081622,0.061369,0.325685,0.201551,0
0.68725,0.079504,0.062622,0.219415,0.125526,0
0.711279,0.036042,0.017031,0.160425,0.149052,0
0.779812,0.036259,0.017306,0.22385,0.109632,0
0.69405,0.082559,0.072071,0.217737,0.135336,0
0.673096,0.086575,0.073329,0.251318,0.109037,0
0.539959,0.040136,0.020073,0.267922,0.115408,0
0.571253,0.091176,0.082526,0.249002,0.263583,0
0.752616,0.040671,0.019254,0.254767,0.14407,0
0.725632,0.042948,0.022347,0.298621,0.136172,0
0.607626,0.070618,0.0482,0.225979,0.087231,0
0.722038,0.051038,0.026442,0.356715,0.164771,0
0.679422,0.058222,0.02823,0.374639,0.147231,0
0.743306,0.053425,0.026886,0.35784,0.118693,0
0.748987,0.075847,0.057915,0.185549,0.124175,0
0.740908,0.065987,0.050648,0.186098,0.146749,0
0.78146,0.079364,0.064517,0.232162,0.10874,0
0.632362,0.07585,0.05226,0.286395,0.158225,0
0.638941,0.073265,0.052626,0.203971,0.12102,0
0.666942,0.068642,0.045076,0.209565,0.099766,0
0.569309,0.077403,0.055324,0.22289,0.156476,0
0.607315,0.06263,0.026858,0.355638,0.126963,0
0.74621,0.062182,0.030555,0.282348,0.160975,0
0.779293,0.074564,0.051007,0.265306,0.118867,0
0.726599,0.069694,0.044681,0.277022,0.12685,0
0.741571,0.077715,0.060233,0.283723,0.086038,0
0.567025,0.07697,0.065687,0.255157,0.116156,0
0.603674,0.053198,0.029418,0.321199,0.141305,0
0.737261,0.053198,0.028468,0.297827,0.24755,0
0.650611,0.071051,0.060452,0.223387,0.105058,0
0.741177,0.056032,0.033371,0.365099,0.158627,0
0.755572,0.052666,0.024532,0.247761,0.111757,0
0.541176,0.07697,0.054677,0.291561,0.113426,0
0.665869,0.069402,0.058495,0.217813,0.125742,0
0.816213,0.072114,0.062861,0.232773,0.081511,0
0.748764,0.063147,0.046176,0.240265,0.115474,0
0.680648,0.066638,0.044407,0.266693,0.107532,0
0.709482,0.074275,0.048776,0.317301,0.095205,0
0.678608,0.045923,0.022507,0.294645,0.140517,0
0.614759,0.051471,0.024733,0.31829,0.177735,0
0.651158,0.07975,0.046506,0.469793,0.123411,0
0.567586,0.085652,0.04576,0.491558,0.095204,0
0.739719,0.073173,0.038436,0.340987,0.239436,0
0.692902,0.08237,0.047194,0.478326,0.077155,0
0.708436,0.064021,0.036791,0.307675,0.24617,0
0.745304,0.049554,0.023971,0.269814,0.137736,0
0.617647,0.077493,0.041217,0.391175,0.202329,0
0.717779,0.03963,0.01773,0.168619,0.145488,0
0.614905,0.055907,0.026471,0.341897,0.187799,0
0.751295,0.085472,0.042419,0.48162,0.149465,0
0.744865,0.057412,0.032929,0.257073,0.153632,0
0.745178,0.087279,0.043971,0.486389,0.167604,0
0.654665,0.046057,0.022586,0.263954,0.194476,0
0.736788,0.071848,0.042011,0.491769,0.094787,0
0.626628,0.071045,0.042164,0.530581,0.131523,0
0.752079,0.042033,0.027313,0.147766,0.086927,0
0.744091,0.053294,0.029918,0.248478,0.16057,0
0.715648,0.064502,0.034364,0.304137,0.167448,0
0.602835,0.065168,0.034518,0.302689,0.169733,0
0.701584,0.074047,0.040091,0.362452,0.139853,0
0.749151,0.059742,0.038485,0.269939,0.181387,0
0.738809,0.04466,0.023986,0.162856,0.135186,0
0.603759,0.042198,0.018084,0.218801,0.18398,0
0.75959,0.08018,0.044771,0.45968,0.212604,0
0.562794,0.071304,0.043585,0.314603,0.132383,0
0.728122,0.0752,0.045074,0.321576,0.130967,0
0.69345,0.070659,0.038096,0.418492,0.132964,0
0.524404,0.067121,0.033951,0.395845,0.063045,0
0.584732,0.074371,0.041429,0.424239,0.102043,0
0.770332,0.063015,0.036542,0.318698,0.184472,0
0.692291,0.084106,0.040983,0.447672,0.295142,0
0.618118,0.075141,0.038674,0.410976,0.201621,0
0.779685,0.067415,0.034771,0.328223,0.127292,0
0.638988,0.068308,0.037837,0.382074,0.121627,0
0.70807,0.0621,0.032764,0.248538,0.23202,0
0.761324,0.054882,0.027367,0.202206,0.187272,0
0.772363,0.054636,0.027703,0.310094,0.142713,0
0.682239,0.057144,0.0285,0.307281,0.161797,0
0.620063,0.055315,0.031361,0.216768,0.230239,0
0.617296,0.045845,0.02171,0.196613,0.126008,0
0.642711,0.054305,0.031118,0.274931,0.194483,0
0.789609,0.054772,0.025684,0.330145,0.132712,0
1,0.066864,0.03719,0.350469,0.0607,0
0.839216,0.070474,0.042533,0.299173,0.080868,0
0.610206,0.049623,0.026272,0.323804,0.100161,0
0.623162,0.064285,0.035549,0.443751,0.165486,0
0.633362,0.059037,0.031577,0.234418,0.339887,0
0.709314,0.039883,0.021742,0.136919,0.16324,0
0.707866,0.072188,0.039396,0.343002,0.163864,0
0.66715,0.069521,0.042069,0.29262,0.231488,0
0.791363,0.055026,0.030641,0.211068,0.111589,0
0.680164,0.060259,0.033127,0.285172,0.174636,0
0.718727,0.059137,0.029387,0.3974,0.224637,0
0.726777,0.064922,0.036954,0.39993,0.19546,0
0.786354,0.063688,0.032656,0.361863,0.171949,0
0.736833,0.069567,0.035558,0.402069,0.207697,0
0.622614,0.081816,0.04994,0.366841,0.157008,0
0.770375,0.064555,0.038161,0.411693,0.099191,0
0.706451,0.063143,0.031792,0.321125,0.199091,0
0.755472,0.051658,0.023905,0.203736,0.148126,0
0.758552,0.049817,0.023461,0.259949,0.149645,0
0.770931,0.045679,0.026841,0.31099,0.109375,0
0.458653,0.029329,0.016302,0.129895,0.055953,0
0.801807,0.079569,0.048848,0.37198,0.125792,0
0.661779,0.060127,0.029634,0.287148,0.204004,0
0.783157,0.042978,0.023687,0.217911,0.160282,0
0.643181,0.076377,0.047272,0.336793,0.163686,0
0.665258,0.052855,0.027644,0.410269,0.119606,0
0.634404,0.063528,0.030521,0.33701,0.142902,0
0.567434,0.070907,0.036542,0.414672,0.081293,0
0.601108,0.04954,0.021646,0.183673,0.286346,0
0.614408,0.063671,0.03029,0.351063,0.157892,0
0.762936,0.052209,0.028279,0.251163,0.15323,0
0.702286,0.064555,0.040752,0.468285,0.147327,0
0.69958,0.04932,0.024051,0.223828,0.108546,0
0.671254,0.064786,0.040039,0.312774,0.185105,0
0.634275,0.065576,0.03886,0.461292,0.120484,0
0.792899,0.064362,0.033131,0.369708,0.09942,0
0.676653,0.05119,0.026364,0.247451,0.136413,0
0.669533,0.059231,0.030101,0.307537,0.210085,0
0.612299,0.079792,0.04632,0.393972,0.106908,0
0.837263,0.082373,0.053751,0.377606,0.142006,0
0.875419,0.082456,0.055324,0.344512,0.094026,0
0.755491,0.054463,0.026673,0.299945,0.199471,0
0.555044,0.053486,0.029634,0.298731,0.118692,0
0.494397,0.063715,0.033186,0.290719,0.110644,0
0.642107,0.050953,0.025404,0.366484,0.172713,0
0.731344,0.065517,0.03978,0.446222,0.17832,0
0.660017,0.051417,0.02864,0.295797,0.208666,0
0.798709,0.054036,0.031499,0.321866,0.17428,0
0.748576,0.056239,0.031268,0.282786,0.142233,0
0.730449,0.05778,0.03298,0.428342,0.136736,0
0.886616,0.05185,0.027475,0.399448,0.113106,0
0.692924,0.062927,0.033245,0.339217,0.165545,0
0.689518,0.084794,0.047568,0.415495,0.078056,0
0.786825,0.079359,0.048907,0.354861,0.151765,0
0.646386,0.064517,0.033492,0.377628,0.188879,0
0.765074,0.06185,0.035656,0.313194,0.136192,0
0.508608,0.05857,0.033186,0.432061,0.043854,0
0.721259,0.05815,0.032715,0.37538,0.285198,0
0.645281,0.06494,0.035339,0.399921,0.132734,0
0.643521,0.063374,0.035979,0.347793,0.072404,0
0.750759,0.082312,0.050224,0.401103,0.129731,0
0.698491,0.080537,0.04613,0.390455,0.134571,0
0.78877,0.080146,0.045571,0.362967,0.204227,0
0.614006,0.077034,0.041597,0.351333,0.151616,0
0.748296,0.061667,0.033682,0.239548,0.228277,0
0.671224,0.056942,0.030536,0.219415,0.216501,0
0.75247,0.048867,0.025748,0.248649,0.147436,0
0.787222,0.060988,0.033342,0.341086,0.160684,0
0.595349,0.056689,0.03317,0.312947,0.176722,0
0.804553,0.065544,0.037467,0.276621,0.044511,0
0.569543,0.060551,0.03244,0.397816,0.127034,0
0.810999,0.066993,0.035966,0.428424,0.145109,0
0.600548,0.084826,0.047195,0.41894,0.101831,0
0.689176,0.048798,0.025837,0.337609,0.166673,0
0.586416,0.070618,0.034977,0.446994,0.095129,0
0.678806,0.058549,0.03421,0.351197,0.094272,0
0.705088,0.048897,0.02692,0.226431,0.223104,0
0.836829,0.052716,0.029903,0.273194,0.126947,0
0.75145,0.055278,0.029,0.347885,0.177362,0
0.829743,0.05878,0.031433,0.375473,0.134884,0
0.697796,0.061007,0.034877,0.414104,0.096521,0
0.633146,0.055187,0.029256,0.28406,0.122407,0
0.716555,0.066675,0.037159,0.359611,0.118295,0
0.845177,0.084477,0.048265,0.406795,0.092435,0
0.767052,0.043656,0.020134,0.169994,0.132444,0
0.65822,0.051362,0.027624,0.280309,0.121215,0
0.893913,0.065017,0.034988,0.356558,0.111257,0
0.714635,0.059935,0.032008,0.340541,0.126612,0
0.782234,0.060224,0.029288,0.345769,0.1873,0
0.750769,0.055006,0.03032,0.283949,0.193671,0
0.636559,0.085609,0.046833,0.454963,0.107928,0
0.88757,0.059704,0.031749,0.317772,0.062568,0
0.724937,0.048674,0.022197,0.317264,0.148664,0
0.826771,0.047856,0.024992,0.348318,0.205134,0
0.680822,0.061545,0.028782,0.378039,0.133876,0
0.730548,0.066287,0.030713,0.391506,0.121493,0
0.73142,0.052749,0.026467,0.268983,0.141226,0
0.717463,0.088369,0.048666,0.44398,0.131117,0
0.723692,0.060963,0.028507,0.387514,0.192332,0
0.642622,0.061302,0.031378,0.349685,0.213075,0
0.686903,0.053438,0.025694,0.258632,0.216002,0
0.831373,0.046076,0.021387,0.190954,0.099773,0
0.691613,0.059955,0.035224,0.267847,0.113679,0
0.635072,0.064703,0.035506,0.286039,0.140283,0
0.662442,0.086065,0.046365,0.427813,0.090281,0
0.683633,0.078593,0.042773,0.400841,0.109573,0
0.862234,0.070185,0.038161,0.364699,0.166394,0
0.578608,0.064599,0.034549,0.362943,0.201623,0
0.533902,0.06186,0.027475,0.378654,0.093099,0
0.532197,0.062501,0.030425,0.397536,0.083634,0
0.6266,0.055834,0.029642,0.308932,0.184693,0
0.648934,0.054391,0.029418,0.284015,0.149142,0
0.74453,0.055893,0.034599,0.231329,0.074574,0
0.861495,0.066864,0.035031,0.286707,0.148569,0
0.758046,0.055078,0.028371,0.336756,0.157246,0
0.776087,0.060945,0.031442,0.346415,0.176513,0
0.618422,0.05757,0.029572,0.299504,0.157229,0
0.751397,0.054058,0.026751,0.206022,0.160336,0
0.733761,0.048214,0.022677,0.135552,0.099153,0
0.721721,0.05053,0.024668,0.171066,0.117988,0
0.690025,0.051228,0.025532,0.180109,0.171541,0
0.9052,0.088231,0.047229,0.458356,0.111036,0
0.62106,0.087916,0.046964,0.460643,0.076345,0
0.760169,0.055743,0.029897,0.317325,0.130497,0
0.805229,0.06186,0.032872,0.358191,0.183216,0
0.642114,0.070089,0.04175,0.350579,0.138384,0
0.622871,0.06021,0.030021,0.429459,0.118354,0
0.673248,0.053612,0.025726,0.220541,0.202928,0
0.911168,0.086498,0.046905,0.42791,0.065861,0
0.63242,0.054664,0.029004,0.343244,0.138103,0
0.788898,0.048838,0.027825,0.275479,0.168882,0
0.590077,0.042264,0.027604,0.258864,0.134791,0
0.721068,0.057894,0.028036,0.329862,0.114627,0
0.761739,0.054391,0.026374,0.291892,0.170449,0
0.588886,0.087863,0.046728,0.440485,0.132209,0
0.670119,0.0757,0.045059,0.398217,0.146403,0
0.629937,0.056422,0.031361,0.339796,0.14914,0
0.743778,0.057525,0.033867,0.256625,0.210331,0
0.842626,0.078991,0.044314,0.430557,0.197834,0
0.662202,0.046488,0.022426,0.244499,0.196414,0
0.790565,0.079617,0.045339,0.366244,0.13717,0
0.74074,0.062518,0.032145,0.423834,0.169271,0
0.672055,0.062245,0.031361,0.428307,0.146874,0
0.715309,0.051365,0.025584,0.271784,0.225715,0
0.63867,0.048559,0.024754,0.268395,0.100094,0
0.77233,0.046889,0.025237,0.236624,0.186624,0
0.806224,0.054622,0.031425,0.233712,0.136956,0
0.586814,0.069174,0.039133,0.36139,0.127504,0
0.83789,0.045498,0.020998,0.221401,0.086204,0
0.714863,0.065861,0.037282,0.344354,0.166667,0
0.729957,0.055065,0.029655,0.361169,0.219877,0
0.768316,0.050635,0.027543,0.313438,0.106088,0
0.780797,0.055784,0.02962,0.27158,0.148354,0
0.74171,0.060085,0.033424,0.352773,0.148925,0
0.725386,0.048616,0.025273,0.244126,0.172419,0
0.601304,0.056825,0.03151,0.315211,0.157519,0
0.632817,0.051546,0.025907,0.299678,0.14477,0
0.653497,0.059044,0.029048,0.281926,0.17254,0
0.757518,0.054134,0.028345,0.246958,0.179462,0
0.662342,0.056334,0.030487,0.265316,0.149075,0
0.651335,0.059592,0.033263,0.303558,0.122159,0
0.640764,0.078198,0.048696,0.36975,0.144317,0
0.606241,0.065618,0.033065,0.435817,0.122935,0
0.561565,0.063032,0.031949,0.354982,0.090046,0
0.573193,0.049861,0.024956,0.216694,0.313827,0
0.692967,0.051273,0.025046,0.237121,0.123996,0
0.522762,0.065493,0.030551,0.316382,0.101114,0
0.768221,0.053968,0.025285,0.206808,0.180663,0
0.625831,0.064502,0.033814,0.3263,0.122893,0
0.768749,0.056511,0.030898,0.29383,0.173072,0
0.752218,0.053775,0.026779,0.256947,0.154648,0
0.718623,0.064588,0.033211,0.360265,0.12477,0
0.58606,0.059252,0.032067,0.427669,0.065717,0
0.721948,0.063239,0.033016,0.316602,0.177714,0
0.762987,0.064266,0.035247,0.336404,0.149178,0
0.777451,0.064663,0.031118,0.321098,0.125388,0
0.894731,0.055662,0.032138,0.260717,0.070388,0
0.674767,0.068121,0.033837,0.357516,0.120822,0
0.635048,0.063919,0.031911,0.329222,0.048259,0
0.692685,0.071058,0.040749,0.369214,0.136454,0
0.743969,0.05647,0.029639,0.302395,0.147139,0
0.781281,0.063187,0.031702,0.31518,0.130572,0
0.626759,0.065735,0.034772,0.375562,0.142273,0
0.630211,0.066576,0.031725,0.329578,0.140884,0
0.524535,0.054045,0.02877,0.269189,0.217669,0
0.87034,0.061457,0.031302,0.311057,0.152411,0
0.845846,0.063079,0.033664,0.314727,0.113421,0
0.904007,0.069174,0.041723,0.388858,0.074427,0
0.670601,0.059713,0.029567,0.337689,0.149308,0
0.750639,0.060407,0.034658,0.413649,0.117575,0
0.67514,0.060354,0.031567,0.317054,0.166679,0
0.691521,0.059449,0.032421,0.29281,0.113319,0
0.696232,0.054738,0.029218,0.333642,0.218796,0
0.611064,0.056759,0.029454,0.318441,0.193651,0
0.789215,0.060204,0.030843,0.308682,0.087136,0
0.55041,0.06411,0.033553,0.337129,0.108764,0
0.621166,0.076104,0.042491,0.388172,0.162785,0
0.68686,0.05724,0.033026,0.307761,0.147556,0
0.476385,0.0634,0.031361,0.323993,0.065316,0
0.609698,0.06728,0.03592,0.386052,0.142674,0
0.57689,0.067524,0.033766,0.379025,0.106056,0
0.617178,0.067277,0.035987,0.321157,0.134324,0
0.742984,0.068828,0.031361,0.314065,0.246218,0
0.652567,0.060433,0.02982,0.35331,0.165664,0
0.759463,0.054475,0.031714,0.284882,0.200711,0
0.760172,0.053862,0.028164,0.271107,0.149109,0
0.714066,0.061667,0.030065,0.243243,0.274648,0
0.790247,0.05801,0.030886,0.304446,0.152866,0
0.79243,0.062822,0.032656,0.335245,0.202834,0
0.751876,0.05878,0.033142,0.288417,0.093739,0
0.792312,0.050762,0.027275,0.198184,0.118921,0
0.790679,0.056374,0.030821,0.27027,0.148794,0
0.635703,0.0552,0.031749,0.216106,0.124048,0
0.698226,0.05557,0.027722,0.24009,0.162454,0
0.553589,0.059819,0.030454,0.293547,0.201509,0
0.602665,0.065709,0.032008,0.285499,0.094463,0
0.730768,0.053712,0.025135,0.226426,0.208431,0
0.75152,0.064362,0.032656,0.410039,0.15092,0
0.70651,0.052139,0.023265,0.137507,0.071253,0
0.74322,0.047295,0.024524,0.262585,0.236706,0
0.644501,0.050952,0.026251,0.29237,0.280068,0
0.70859,0.058885,0.030124,0.336449,0.06014,0
0.672438,0.052961,0.028172,0.228936,0.162659,0
0.713708,0.052001,0.027249,0.196364,0.171433,0
0.658524,0.054903,0.029418,0.232937,0.158989,0
0.6977,0.071211,0.041297,0.351235,0.162919,0
0.643132,0.051171,0.024389,0.259674,0.152956,0
0.630452,0.055387,0.027987,0.314148,0.274425,0
0.749078,0.064568,0.036346,0.319129,0.111897,0
0.606223,0.062822,0.032008,0.417319,0.059339,0
0.714276,0.045263,0.023565,0.222063,0.117815,0
0.954589,0.057047,0.030713,0.300827,0.048474,0
0.885105,0.053005,0.025439,0.354724,0.100314,0
0.624137,0.07138,0.044563,0.398566,0.072287,0
0.706292,0.059986,0.032104,0.20976,0.141896,0
0.746987,0.04138,0.018833,0.12804,0.10791,0
0.725277,0.044921,0.021646,0.135025,0.049176,0
0.729382,0.06503,0.034256,0.426119,0.146476,0
0.620556,0.048963,0.026272,0.217051,0.037635,0
0.645103,0.059018,0.034637,0.322864,0.082874,0
0.727379,0.052933,0.028082,0.373428,0.123869,0
0.617263,0.066335,0.036002,0.460976,0.194668,0
0.625207,0.047202,0.026244,0.270877,0.14962,0
0.592249,0.054249,0.029667,0.379235,0.139077,0
0.716218,0.07084,0.042955,0.396231,0.132988,0
0.621648,0.052202,0.026714,0.183271,0.112575,0
0.71132,0.04954,0.022221,0.209377,0.205706,0
0.671917,0.077737,0.041368,0.509158,0.102615,0
0.635911,0.077614,0.040378,0.527549,0.09569,0
0.715447,0.068597,0.03719,0.432874,0.176947,0
0.74781,0.054237,0.030972,0.290767,0.131003,0
0.479649,0.067112,0.037467,0.393491,0.073545,0
0.772112,0.043766,0.019703,0.141313,0.06791,0
0.735646,0.050853,0.028162,0.315449,0.094086,0
0.533869,0.075526,0.046905,0.384887,0.080996,0
0.595675,0.075631,0.048553,0.411723,0.107278,0
0.753913,0.042849,0.021595,0.1732,0.08714,0
0.496914,0.047231,0.027475,0.250524,0.130607,0
0.634119,0.062822,0.035413,0.448294,0.126757,0
0.749067,0.045432,0.024112,0.214069,0.116205,0
0.619705,0.048605,0.024298,0.225751,0.09438,0
0.76682,0.062793,0.033239,0.422151,0.125097,0
0.737277,0.081666,0.048643,0.452539,0.08823,0
0.631754,0.080641,0.048354,0.462611,0.062374,0
0.77997,0.069691,0.03661,0.479746,0.140968,0
0.575192,0.07697,0.046419,0.410039,0.088589,0
0.648527,0.051614,0.028063,0.298902,0.138535,0
0.780727,0.048497,0.02461,0.283491,0.190887,0
0.744928,0.055965,0.028689,0.356757,0.095036,0
0.725017,0.078959,0.04453,0.47722,0.14845,0
0.615459,0.055652,0.028986,0.330943,0.157793,0
0.783979,0.051244,0.026503,0.302052,0.072218,0
0.600078,0.070884,0.036119,0.495371,0.059835,0
0.691031,0.083661,0.044483,0.485307,0.07927,0
0.7218,0.08346,0.047271,0.462731,0.153585,0
0.625225,0.087188,0.045843,0.529313,0.090868,0
0.80266,0.087422,0.048848,0.520441,0.101268,0
0.657992,0.050948,0.026341,0.31725,0.101417,0
0.645129,0.056609,0.029217,0.370896,0.102977,0
0.724091,0.057196,0.031065,0.417414,0.133682,0
0.723547,0.072394,0.039741,0.489645,0.078045,0
0.908696,0.058202,0.036542,0.427248,0.070047,0
0.580478,0.081954,0.044821,0.5004,0.110435,0
0.660967,0.043698,0.020179,0.183381,0.12211,0
0.722288,0.053583,0.024144,0.266787,0.159973,0
0.685341,0.056085,0.029034,0.323258,0.130293,0
0.799415,0.05581,0.026827,0.296761,0.207069,0
0.786324,0.063369,0.032315,0.371371,0.122773,0
0.612009,0.047519,0.025046,0.299801,0.104037,0
0.595965,0.057497,0.026179,0.309653,0.189871,0
0.704514,0.043986,0.021029,0.264833,0.153433,0
0.744723,0.050765,0.026007,0.381666,0.169029,0
0.521328,0.059815,0.03155,0.352703,0.09194,0
0.619384,0.063454,0.032069,0.36683,0.183849,0
0.630014,0.08586,0.044442,0.523714,0.086213,0
0.773903,0.085887,0.044581,0.523104,0.164091,0
0.720331,0.065961,0.032741,0.449104,0.161813,0
0.760171,0.078183,0.040687,0.480199,0.151816,0
0.7267,0.04739,0.023522,0.239409,0.207462,0
0.724263,0.063457,0.032235,0.363442,0.195604,0
0.688697,0.053253,0.027058,0.333354,0.103379,0
0.781757,0.035612,0.018278,0.182151,0.085842,0
0.60974,0.052067,0.026908,0.373552,0.123934,0
0.510443,0.051995,0.026017,0.386211,0.099777,0
0.849067,0.058716,0.028698,0.404817,0.110139,0
0.670399,0.07126,0.038557,0.409119,0.129275,0
0.692409,0.071087,0.039214,0.410576,0.178214,0
0.693582,0.048674,0.029984,0.279068,0.193705,0
0.762427,0.058832,0.03086,0.348152,0.17791,0
0.629964,0.059844,0.027475,0.361268,0.225379,0
0.695395,0.05006,0.025208,0.287159,0.169513,0
0.6396,0.037176,0.01856,0.184167,0.156124,0
0.722547,0.03751,0.023319,0.222725,0.178087,0
0.72548,0.083407,0.03578,0.519055,0.118931,0
0.680239,0.048963,0.024236,0.333922,0.259584,0
0.617254,0.048555,0.024046,0.351754,0.190057,0
0.657061,0.064838,0.032923,0.447,0.108162,0
0.718798,0.055965,0.026301,0.340044,0.1444,0
0.786654,0.043573,0.02402,0.31583,0.165004,0
0.777655,0.07928,0.042714,0.519347,0.064884,0
0.648021,0.051683,0.023798,0.276487,0.265438,0
0.817288,0.041745,0.019379,0.212135,0.104913,0
0.666196,0.035162,0.01763,0.210513,0.108926,0
0.642942,0.071068,0.034107,0.455126,0.134307,0
0.699006,0.069787,0.035855,0.426385,0.183912,0
0.772939,0.048578,0.025618,0.286167,0.165258,0
0.745252,0.047775,0.02159,0.216371,0.154644,0
0.624364,0.056397,0.029684,0.405921,0.145715,0
0.686873,0.047828,0.025487,0.279521,0.157564,0
0.729103,0.039146,0.014521,0.119801,0.061305,0
0.712143,0.035649,0.017013,0.131394,0.083198,0
0.78812,0.053936,0.026863,0.40217,0.169397,0
0.781705,0.056326,0.025856,0.330546,0.164321,0
0.700917,0.035718,0.017451,0.165288,0.104125,0
0.762392,0.085971,0.04468,0.506012,0.123544,0
0.720301,0.056447,0.028511,0.322405,0.150744,0
0.56185,0.045209,0.026179,0.235301,0.168011,0
0.608583,0.05212,0.029418,0.334407,0.230673,0
0.787042,0.035599,0.019795,0.224049,0.065504,0
0.603426,0.0803,0.040989,0.497937,0.076289,0
0.645956,0.078767,0.043414,0.499504,0.095029,0
0.734297,0.078414,0.041711,0.496599,0.103982,0
0.600512,0.060347,0.030713,0.358411,0.164953,0
0.650786,0.061007,0.032008,0.364368,0.208037,0
0.732781,0.037213,0.018238,0.21294,0.077087,0
0.766204,0.045412,0.023362,0.28984,0.071838,0
0.662518,0.058876,0.027718,0.32882,0.128794,0
0.69231,0.050464,0.026827,0.321346,0.180467,0
0.726287,0.060142,0.031633,0.417377,0.118874,0
0.688166,0.04999,0.02522,0.318527,0.133563,0
0.648834,0.048334,0.023115,0.316967,0.112938,0
0.895993,0.05416,0.022941,0.391506,0.046296,0
0.703509,0.05163,0.029017,0.373414,0.113658,0
0.767027,0.042114,0.022095,0.2057,0.139904,0
0.628576,0.043419,0.017954,0.241324,0.138474,0
0.736935,0.067009,0.032939,0.405819,0.10886,0
0.656703,0.069752,0.038442,0.38727,0.320454,0
0.646822,0.049194,0.024916,0.267402,0.231072,0
0.819574,0.063631,0.031361,0.386211,0.122038,0
0.667188,0.077648,0.040729,0.498947,0.118156,0
0.740425,0.064619,0.034911,0.320463,0.209403,0
0.804629,0.055315,0.031361,0.245891,0.102641,0
0.700679,0.062822,0.034383,0.402586,0.311296,0
0.702228,0.068551,0.036568,0.449593,0.185614,0
0.752959,0.050452,0.025054,0.301036,0.162824,0
0.649386,0.057871,0.028329,0.359763,0.136533,0
0.704666,0.042042,0.020756,0.240635,0.14352,0
0.522793,0.059678,0.036398,0.416363,0.065929,0
0.748012,0.054391,0.026697,0.354043,0.191771,0
0.636378,0.062163,0.037113,0.446863,0.130715,0
0.840201,0.060641,0.034743,0.415775,0.196544,0
0.689116,0.062822,0.030065,0.303475,0.240405,0
0.538489,0.079365,0.040657,0.500951,0.15308,0
0.678133,0.083683,0.046662,0.48235,0.135129,0
0.550515,0.051806,0.025631,0.288659,0.078421,0
0.623465,0.044394,0.023455,0.262477,0.155632,0
0.672236,0.069752,0.037837,0.455047,0.154261,0
0.729298,0.058491,0.029094,0.374076,0.22681,0
0.538064,0.050695,0.025963,0.278764,0.039845,0
0.516216,0.063977,0.028986,0.397095,0.094435,0
0.7667,0.050584,0.02598,0.335602,0.128991,0
0.646744,0.067416,0.035894,0.433175,0.194953,0
0.783291,0.081406,0.044726,0.53694,0.074118,0
0.639738,0.080724,0.043948,0.557639,0.05138,0
0.654032,0.077514,0.044104,0.528292,0.122505,0
0.730719,0.064362,0.032656,0.315168,0.304297,0
0.735672,0.093675,0.044268,0.54686,0.121252,0
0.689893,0.053198,0.027043,0.337746,0.107076,0
0.767728,0.062297,0.032185,0.388016,0.119969,0
0.734513,0.044776,0.024456,0.234071,0.149909,0
0.773275,0.04079,0.019279,0.217735,0.11191,0
0.577403,0.071537,0.039869,0.510555,0.075255,0
0.663274,0.060461,0.028751,0.250719,0.138937,0
0.785935,0.080266,0.045083,0.495436,0.119619,0
0.643189,0.051523,0.028416,0.242419,0.167253,0
0.582214,0.055662,0.027734,0.35775,0.049821,0
0.743068,0.054276,0.028045,0.33318,0.179268,0
0.651885,0.08787,0.046378,0.506488,0.092073,0
0.694405,0.08665,0.048901,0.542155,0.10594,0
